model,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio,delta_t,time,std_time,error
3,discrete_step,none,RK45,15,0.1,0.3983222937268869,86.76315164193511,78.71837256103754,0.006204273222946408
3,discrete_step,none,RK45,15,0.05,0.19916114686344344,102.15970107167959,78.71837256103754,0.004222095858911465
3,discrete_step,none,RK45,15,0.025,0.09958057343172172,116.11938624083996,78.71837256103754,0.0027267279391491417
3,traj_iteration,none,BDF,5,0,0,1348.5510904043913,3308.9677381254733,0.008315509879999006
3,discrete_step,none,BDF,5,0.1,0.3983222937268869,313.9091690517962,3308.9677381254733,0.006618300550186984
3,discrete_step,none,BDF,5,0.05,0.19916114686344344,502.0287277325988,3308.9677381254733,0.004538058029385241
3,discrete_step,none,BDF,5,0.025,0.09958057343172172,892.9863031320274,3308.9677381254733,0.002942302478081574
3,traj_iteration,none,BDF,10,0,0,2498.8309431299567,3308.9677381254733,0.008425167966185155
3,discrete_step,none,BDF,10,0.1,0.3983222937268869,538.1019614860415,3308.9677381254733,0.00651458201693606
3,discrete_step,none,BDF,10,0.05,0.19916114686344344,875.236155655235,3308.9677381254733,0.004327368079467857
3,discrete_step,none,BDF,10,0.025,0.09958057343172172,1524.4970552027225,3308.9677381254733,0.002834434527166278
3,traj_iteration,none,BDF,15,0,0,3387.5160521306098,3308.9677381254733,0.00809783346357394
3,discrete_step,none,BDF,15,0.1,0.3983222937268869,760.5266438610852,3308.9677381254733,0.006203945467763475
3,discrete_step,none,BDF,15,0.05,0.19916114686344344,1284.3759471327066,3308.9677381254733,0.004221802506440776
3,discrete_step,none,BDF,15,0.025,0.09958057343172172,2158.5789882168174,3308.9677381254733,0.0027263971005545866
0,traj_iteration,none,RK45,5,0,0,364.7020289674401,101.184838604182,0.006485895428865782
0,discrete_step,none,RK45,5,0.1,0.40136685298163005,44.28078135848045,101.184838604182,0.0058338181390776974
0,discrete_step,none,RK45,5,0.05,0.20068342649081503,57.18355306610465,101.184838604182,0.0037702061122539274
0,discrete_step,none,RK45,5,0.025,0.10034171324540751,73.37862276285887,101.184838604182,0.0024292911656964822
0,traj_iteration,none,RK45,10,0,0,643.448018334806,101.184838604182,0.006309973771774139
0,discrete_step,none,RK45,10,0.1,0.40136685298163005,87.44906281679869,101.184838604182,0.005530362651090311
0,discrete_step,none,RK45,10,0.05,0.20068342649081503,108.82210585847497,101.184838604182,0.003596152309220403
0,discrete_step,none,RK45,10,0.025,0.10034171324540751,130.3137741573155,101.184838604182,0.0023733297550546425
0,traj_iteration,none,RK45,15,0,0,959.3570100702345,101.184838604182,0.006134655216682195
0,discrete_step,none,RK45,15,0.1,0.40136685298163005,113.62619700655341,101.184838604182,0.005264734277200897
0,discrete_step,none,RK45,15,0.05,0.20068342649081503,140.0367090627551,101.184838604182,0.0034840050820967297
0,discrete_step,none,RK45,15,0.025,0.10034171324540751,165.93963101506233,101.184838604182,0.0023223636043176285
0,traj_iteration,none,BDF,5,0,0,1942.7311722487211,4389.049752835184,0.006485849704101125
0,discrete_step,none,BDF,5,0.1,0.40136685298163005,419.22771928459406,4389.049752835184,0.005833752240712977
0,discrete_step,none,BDF,5,0.05,0.20068342649081503,728.7682583294809,4389.049752835184,0.003770015030433475
0,discrete_step,none,BDF,5,0.025,0.10034171324540751,1339.0400678478181,4389.049752835184,0.0024289508642713594
0,traj_iteration,none,BDF,10,0,0,3243.706939779222,4389.049752835184,0.006309930387161033
0,discrete_step,none,BDF,10,0.1,0.40136685298163005,726.0408353731036,4389.049752835184,0.00553026650890618
0,discrete_step,none,BDF,10,0.05,0.20068342649081503,1325.120391163975,4389.049752835184,0.00359581200779528
0,discrete_step,none,BDF,10,0.025,0.10034171324540751,2355.1488558351994,4389.049752835184,0.0023731417179553554
0,traj_iteration,none,BDF,15,0,0,4263.895377069712,4389.049752835184,0.006134580260539654
0,discrete_step,none,BDF,15,0.1,0.40136685298163005,1085.6898719780147,4389.049752835184,0.005239089092773578
0,discrete_step,none,BDF,15,0.05,0.20068342649081503,1934.1679049097002,4389.049752835184,0.0034838997840974475
0,discrete_step,none,BDF,15,0.025,0.10034171324540751,3429.7601064294577,4389.049752835184,0.0023222569879176487
1,traj_iteration,none,RK45,5,0,0,302.85661889985204,96.48781799152493,0.007431295341231857
1,discrete_step,none,RK45,5,0.1,0.40051815636984356,36.93461325392127,96.48781799152493,0.006368965874446938
1,discrete_step,none,RK45,5,0.05,0.20025907818492178,47.47342548891902,96.48781799152493,0.004021421615965391
1,discrete_step,none,RK45,5,0.025,0.10012953909246089,61.90884382650256,96.48781799152493,0.002669993518380597
1,traj_iteration,none,RK45,10,0,0,476.77481926977634,96.48781799152493,0.007431295341231857
1,discrete_step,none,RK45,10,0.1,0.40051815636984356,57.84558904543519,96.48781799152493,0.0061085281926212456
1,discrete_step,none,RK45,10,0.05,0.20025907818492178,72.55161257460713,96.48781799152493,0.003889621347735029
1,discrete_step,none,RK45,10,0.025,0.10012953909246089,88.34909538179636,96.48781799152493,0.0026065166545188147
1,traj_iteration,none,RK45,15,0,0,795.7172712087631,96.48781799152493,0.007431295341231857
1,discrete_step,none,RK45,15,0.1,0.40051815636984356,95.43615102022886,96.48781799152493,0.0061085281926212456
1,discrete_step,none,RK45,15,0.05,0.20025907818492178,116.63117014244199,96.48781799152493,0.0037576658849009822
1,discrete_step,none,RK45,15,0.025,0.10012953909246089,135.79671047627926,96.48781799152493,0.0024979326477953066
1,traj_iteration,none,BDF,5,0,0,1291.2333220392466,3436.7397726476192,0.007431070913254788
1,discrete_step,none,BDF,5,0.1,0.40051815636984356,334.3944032564759,3436.7397726476192,0.006368616313296126
1,discrete_step,none,BDF,5,0.05,0.20025907818492178,599.1238976344466,3436.7397726476192,0.004021027969527213
1,discrete_step,none,BDF,5,0.025,0.10012953909246089,1030.959130551666,3436.7397726476192,0.0026695262813353506
1,traj_iteration,none,BDF,10,0,0,2598.8832380510867,3436.7397726476192,0.007431070913254788
1,discrete_step,none,BDF,10,0.1,0.40051815636984356,566.8396480716765,3436.7397726476192,0.006108131968668637
1,discrete_step,none,BDF,10,0.05,0.20025907818492178,996.8718832209706,3436.7397726476192,0.0038892188311845195
1,discrete_step,none,BDF,10,0.025,0.10012953909246089,1767.0228887610137,3436.7397726476192,0.002497541752726084
1,traj_iteration,none,BDF,15,0,0,4230.109368789941,3436.7397726476192,0.007431070913254788
1,discrete_step,none,BDF,15,0.1,0.40051815636984356,940.6297353841364,3436.7397726476192,0.006108131968668637
1,discrete_step,none,BDF,15,0.05,0.20025907818492178,1560.2497287876904,3436.7397726476192,0.0037572475278837857
1,discrete_step,none,BDF,15,0.025,0.10012953909246089,2756.162057518959,3436.7397726476192,0.002497541752726084
2,traj_iteration,none,RK45,5,0,0,379.4190686419606,115.88503793999553,0.006589428336546895
2,discrete_step,none,RK45,5,0.1,0.40089961262750623,45.73063046857715,115.88503793999553,0.005649907431424747
2,discrete_step,none,RK45,5,0.05,0.20044980631375311,58.77213402837515,115.88503793999553,0.0037040892868772392
2,discrete_step,none,RK45,5,0.025,0.10022490315687656,75.19176317751408,115.88503793999553,0.0023693288954303297
2,traj_iteration,none,RK45,10,0,0,695.1268925070763,115.88503793999553,0.006589428336546895
2,discrete_step,none,RK45,10,0.1,0.40089961262750623,81.68073971569538,115.88503793999553,0.005489526448109922
2,discrete_step,none,RK45,10,0.05,0.20044980631375311,101.06778502464294,115.88503793999553,0.0036269493469346485
2,discrete_step,none,RK45,10,0.025,0.10022490315687656,122.88730584457517,115.88503793999553,0.0022970259092563415
2,traj_iteration,none,RK45,15,0,0,844.9394252672791,115.88503793999553,0.006258636039652092
2,discrete_step,none,RK45,15,0.1,0.40089961262750623,113.50215239450336,115.88503793999553,0.005246490899302703
2,discrete_step,none,RK45,15,0.05,0.20044980631375311,138.7803306877613,115.88503793999553,0.00340813758330199
2,discrete_step,none,RK45,15,0.025,0.10022490315687656,164.3096818998456,115.88503793999553,0.002185294922351935
2,traj_iteration,none,BDF,5,0,0,2120.2635809481144,4062.0104317441583,0.006589181748069068
2,discrete_step,none,BDF,5,0.1,0.40089961262750623,456.07814440876245,4062.0104317441583,0.005599060326466281
2,discrete_step,none,BDF,5,0.05,0.20044980631375311,758.6276232339442,4062.0104317441583,0.0037040244388549795
2,discrete_step,none,BDF,5,0.025,0.10022490315687656,1391.6832971051335,4062.0104317441583,0.0022968930316828035
2,traj_iteration,none,BDF,10,0,0,3607.378392443061,4062.0104317441583,0.006589181748069068
2,discrete_step,none,BDF,10,0.1,0.40089961262750623,795.0392403379083,4062.0104317441583,0.005489408531472381
2,discrete_step,none,BDF,10,0.05,0.20044980631375311,1367.0039498582482,4062.0104317441583,0.003626817264976388
2,discrete_step,none,BDF,10,0.025,0.10022490315687656,2433.7124227918684,4062.0104317441583,0.0022968930316828035
2,traj_iteration,none,BDF,15,0,0,5230.05770527944,4062.0104317441583,0.006258504826221692
2,discrete_step,none,BDF,15,0.1,0.40089961262750623,1229.065619841218,4062.0104317441583,0.005246385570849533
2,discrete_step,none,BDF,15,0.05,0.20044980631375311,2091.351944539696,4062.0104317441583,0.003371593809900648
2,discrete_step,none,BDF,15,0.025,0.10022490315687656,3793.297841593623,4062.0104317441583,0.0021410806153851526
3,traj_iteration,none,RK45,5,0,0,479.44933846220374,127.17184511572123,0.006835830311772656
3,discrete_step,none,RK45,5,0.1,0.40297276112367514,55.832650508731604,127.17184511572123,0.006162616520615643
3,discrete_step,none,RK45,5,0.05,0.20148638056183757,72.0527520366013,127.17184511572123,0.004118027473218064
3,discrete_step,none,RK45,5,0.025,0.10074319028091878,91.975376740098,127.17184511572123,0.002556754335790002
3,traj_iteration,none,RK45,10,0,0,906.63824724406,127.17184511572123,0.006722731964267313
3,discrete_step,none,RK45,10,0.1,0.40297276112367514,119.19341180473566,127.17184511572123,0.005939410497389439
3,discrete_step,none,RK45,10,0.05,0.20148638056183757,147.43169262632728,127.17184511572123,0.00388265252043557
3,discrete_step,none,RK45,10,0.025,0.10074319028091878,178.30440828576684,127.17184511572123,0.0024363289481828653
3,traj_iteration,none,RK45,15,0,0,1071.128196630627,127.17184511572123,0.006610048824592581
3,discrete_step,none,RK45,15,0.1,0.40297276112367514,141.144823692739,127.17184511572123,0.005827615466568653
3,discrete_step,none,RK45,15,0.05,0.20148638056183757,173.57107597962022,127.17184511572123,0.0037642395069590923
3,discrete_step,none,RK45,15,0.025,0.10074319028091878,205.03874045610428,127.17184511572123,0.002433946221346012
3,traj_iteration,none,BDF,5,0,0,2667.385026168078,7628.002775575966,0.006835780605587179
3,discrete_step,none,BDF,5,0.1,0.40297276112367514,567.6026646085083,7628.002775575966,0.006162427243827545
3,discrete_step,none,BDF,5,0.05,0.20148638056183757,1023.0370790995657,7628.002775575966,0.004000473891420881
3,discrete_step,none,BDF,5,0.025,0.10074319028091878,1847.377260349691,7628.002775575966,0.0025567368124133952
3,traj_iteration,none,BDF,10,0,0,5000.286152906716,7628.002775575966,0.006722679246873184
3,discrete_step,none,BDF,10,0.1,0.40297276112367514,1055.0100082755089,7628.002775575966,0.00593928811891351
3,discrete_step,none,BDF,10,0.05,0.20148638056183757,1948.8425033986568,7628.002775575966,0.0038825489383817525
3,discrete_step,none,BDF,10,0.025,0.10074319028091878,3435.751274678856,7628.002775575966,0.0024362846759358133
3,traj_iteration,none,BDF,15,0,0,7884.976934574544,7628.002775575966,0.00660998704438704
3,discrete_step,none,BDF,15,0.1,0.40297276112367514,1644.657496623695,7628.002775575966,0.005827522276268288
3,discrete_step,none,BDF,15,0.05,0.20148638056183757,2951.4912927113473,7628.002775575966,0.0037641455298910763
3,discrete_step,none,BDF,15,0.025,0.10074319028091878,5308.161619383842,7628.002775575966,0.002433926135766042
4,traj_iteration,none,RK45,5,0,0,461.7305100299418,132.7100971415639,0.005651720893079245
4,discrete_step,none,RK45,5,0.1,0.40193655482542945,60.556622717529535,132.7100971415639,0.005440748854482052
4,discrete_step,none,RK45,5,0.05,0.20096827741271472,78.03197587281466,132.7100971415639,0.003614099370874724
4,discrete_step,none,RK45,5,0.025,0.10048413870635736,99.23309334740043,132.7100971415639,0.0023269415088652914
4,traj_iteration,none,RK45,10,0,0,831.1482147276402,132.7100971415639,0.005651720893079245
4,discrete_step,none,RK45,10,0.1,0.40193655482542945,108.57139926031232,132.7100971415639,0.005368448614939108
4,discrete_step,none,RK45,10,0.05,0.20096827741271472,135.98176243901253,132.7100971415639,0.0035035963409216866
4,discrete_step,none,RK45,10,0.025,0.10048413870635736,163.60094232484698,132.7100971415639,0.002182504072765817
4,traj_iteration,none,RK45,15,0,0,1171.828128080815,132.7100971415639,0.005440748854482052
4,discrete_step,none,RK45,15,0.1,0.40193655482542945,152.85001434758306,132.7100971415639,0.005162169613226853
4,discrete_step,none,RK45,15,0.05,0.20096827741271472,188.78414763137698,132.7100971415639,0.003329776161211881
4,discrete_step,none,RK45,15,0.025,0.10048413870635736,221.36309884488583,132.7100971415639,0.002182504072765817
4,traj_iteration,none,BDF,5,0,0,2545.708124514669,5297.327044650912,0.005651734809433864
4,discrete_step,none,BDF,5,0.1,0.40193655482542945,626.7571479976177,5297.327044650912,0.005440685099529092
4,discrete_step,none,BDF,5,0.05,0.20096827741271472,1096.4890896305442,5297.327044650912,0.0036140161203459457
4,discrete_step,none,BDF,5,0.025,0.10048413870635736,2018.8886219412088,5297.327044650912,0.0023268187849181774
4,traj_iteration,none,BDF,10,0,0,5846.746816597879,5297.327044650912,0.005651734809433864
4,discrete_step,none,BDF,10,0.1,0.40193655482542945,1203.6534938700497,5297.327044650912,0.005368438542533271
4,discrete_step,none,BDF,10,0.05,0.20096827741271472,2330.975940812379,5297.327044650912,0.0035035257260637416
4,discrete_step,none,BDF,10,0.025,0.10048413870635736,4218.988463617861,5297.327044650912,0.002182380895717069
4,traj_iteration,none,BDF,15,0,0,7425.549810092896,5297.327044650912,0.005440685099529092
4,discrete_step,none,BDF,15,0.1,0.40193655482542945,1544.737930096686,5297.327044650912,0.005162018841057289
4,discrete_step,none,BDF,15,0.05,0.20096827741271472,2974.342840347439,5297.327044650912,0.003329673752701991
4,discrete_step,none,BDF,15,0.025,0.10048413870635736,5471.191427633166,5297.327044650912,0.002182380895717069
5,traj_iteration,none,RK45,5,0,0,408.8301030136645,135.06028030067682,0.005864364746520887
5,discrete_step,none,RK45,5,0.1,0.39905473734629265,69.94114301726222,135.06028030067682,0.005709271138553669
5,discrete_step,none,RK45,5,0.05,0.19952736867314633,86.0210445523262,135.06028030067682,0.003525612541902327
5,discrete_step,none,RK45,5,0.025,0.09976368433657316,107.01531674712896,135.06028030067682,0.0022367401418306307
5,traj_iteration,none,RK45,10,0,0,1130.748058900237,135.06028030067682,0.005709271138553669
5,discrete_step,none,RK45,10,0.1,0.39905473734629265,162.01215390115976,135.06028030067682,0.005398622727155308
5,discrete_step,none,RK45,10,0.05,0.19952736867314633,191.45005555078387,135.06028030067682,0.0033674364530892763
5,discrete_step,none,RK45,10,0.025,0.09976368433657316,223.06778768077493,135.06028030067682,0.00212926803379461
5,traj_iteration,none,RK45,15,0,0,1265.6820315271616,135.06028030067682,0.005709271138553669
5,discrete_step,none,RK45,15,0.1,0.39905473734629265,178.95328392088413,135.06028030067682,0.005398622727155308
5,discrete_step,none,RK45,15,0.05,0.19952736867314633,212.24501898512244,135.06028030067682,0.0033674364530892763
5,discrete_step,none,RK45,15,0.025,0.09976368433657316,242.86546109989285,135.06028030067682,0.0020712120498505705
5,traj_iteration,none,BDF,5,0,0,2766.4447995834053,10227.165024138987,0.005864056747241536
5,discrete_step,none,BDF,5,0.1,0.39905473734629265,740.0122911147773,10227.165024138987,0.005708943132423948
5,discrete_step,none,BDF,5,0.05,0.19952736867314633,1282.8219854608178,10227.165024138987,0.0035251981283297546
5,discrete_step,none,BDF,5,0.025,0.09976368433657316,2289.114802122116,10227.165024138987,0.0022364543029924472
5,traj_iteration,none,BDF,10,0,0,5591.192562125623,10227.165024138987,0.005708943132423948
5,discrete_step,none,BDF,10,0.1,0.39905473734629265,1303.936137109995,10227.165024138987,0.005398293557311889
5,discrete_step,none,BDF,10,0.05,0.19952736867314633,2269.523881621659,10227.165024138987,0.0033670316673931827
5,discrete_step,none,BDF,10,0.025,0.09976368433657316,4145.8716091401875,10227.165024138987,0.0021288187463671298
5,traj_iteration,none,BDF,15,0,0,8400.791131407022,10227.165024138987,0.005708943132423948
5,discrete_step,none,BDF,15,0.1,0.39905473734629265,1943.3710364587605,10227.165024138987,0.005398293557311889
5,discrete_step,none,BDF,15,0.05,0.19952736867314633,3811.1647106036544,10227.165024138987,0.0033670316673931827
5,discrete_step,none,BDF,15,0.025,0.09976368433657316,6335.009788822383,10227.165024138987,0.002070937944895755
6,traj_iteration,none,RK45,5,0,0,365.2465442121029,87.81276408582926,0.009508869082540969
6,discrete_step,none,RK45,5,0.1,0.40368630360509367,35.56635291129351,87.81276408582926,0.008312553864303966
6,discrete_step,none,RK45,5,0.05,0.20184315180254683,45.90952246636152,87.81276408582926,0.005669523688381381
6,discrete_step,none,RK45,5,0.025,0.10092157590127342,59.509594954550266,87.81276408582926,0.0035624318102532608
6,traj_iteration,none,RK45,10,0,0,584.419374961406,87.81276408582926,0.009406171197342045
6,discrete_step,none,RK45,10,0.1,0.40368630360509367,62.060786817222834,87.81276408582926,0.008021228688206587
6,discrete_step,none,RK45,10,0.05,0.20184315180254683,77.32628334313631,87.81276408582926,0.0054656689660822965
6,discrete_step,none,RK45,10,0.025,0.10092157590127342,94.08409984782338,87.81276408582926,0.003453912351228134
6,traj_iteration,none,RK45,15,0,0,827.881799466908,87.81276408582926,0.00920251467425643
6,discrete_step,none,RK45,15,0.1,0.40368630360509367,87.19713041186333,87.81276408582926,0.007827391328465513
6,discrete_step,none,RK45,15,0.05,0.20184315180254683,106.53262050449848,87.81276408582926,0.005259926471502059
6,discrete_step,none,RK45,15,0.025,0.10092157590127342,124.66840279474854,87.81276408582926,0.0033451436855900245
6,traj_iteration,none,BDF,5,0,0,1658.2831975780427,4050.6338292211294,0.009508516204403223
6,discrete_step,none,BDF,5,0.1,0.40368630360509367,309.2298866324127,4050.6338292211294,0.008312234358089523
6,discrete_step,none,BDF,5,0.05,0.20184315180254683,517.4685979858041,4050.6338292211294,0.005669071240730399
6,discrete_step,none,BDF,5,0.025,0.10092157590127342,921.040918726474,4050.6338292211294,0.0035621571000235366
6,traj_iteration,none,BDF,10,0,0,3411.97100340575,4050.6338292211294,0.009405807283769255
6,discrete_step,none,BDF,10,0.1,0.40368630360509367,549.8570216856897,4050.6338292211294,0.008020872237779374
6,discrete_step,none,BDF,10,0.05,0.20184315180254683,978.5380390323699,4050.6338292211294,0.005465275356533909
6,discrete_step,none,BDF,10,0.025,0.10092157590127342,1674.8275021798909,4050.6338292211294,0.003453610524013448
6,traj_iteration,none,BDF,15,0,0,4746.829344693571,4050.6338292211294,0.009202152354096705
6,discrete_step,none,BDF,15,0.1,0.40368630360509367,894.0332143940032,4050.6338292211294,0.007827064586198161
6,discrete_step,none,BDF,15,0.05,0.20184315180254683,1537.8063573390245,4050.6338292211294,0.005259538472441792
6,discrete_step,none,BDF,15,0.025,0.10092157590127342,2638.6935158893466,4050.6338292211294,0.003344854979720124
7,traj_iteration,none,RK45,5,0,0,336.64609030634165,106.12773695960641,0.00621675754682688
7,discrete_step,none,RK45,5,0.1,0.3978419491198653,44.473869416862726,106.12773695960641,0.005582030634305826
7,discrete_step,none,RK45,5,0.05,0.19892097455993266,54.58561098575592,106.12773695960641,0.0035907026543571174
7,discrete_step,none,RK45,5,0.025,0.09946048727996633,69.51336715742946,106.12773695960641,0.0023646786063763574
7,traj_iteration,none,RK45,10,0,0,459.3190698698163,106.12773695960641,0.00621675754682688
7,discrete_step,none,RK45,10,0.1,0.3978419491198653,68.95214376226068,106.12773695960641,0.005448665300889896
7,discrete_step,none,RK45,10,0.05,0.19892097455993266,82.87151849642396,106.12773695960641,0.003576094912483692
7,discrete_step,none,RK45,10,0.025,0.09946048727996633,98.435138002038,106.12773695960641,0.0023646786063763574
7,traj_iteration,none,RK45,15,0,0,807.1671321764588,106.12773695960641,0.005898059121710443
7,discrete_step,none,RK45,15,0.1,0.3978419491198653,104.04268113151193,106.12773695960641,0.00529959171546817
7,discrete_step,none,RK45,15,0.05,0.19892097455993266,123.57603229954839,106.12773695960641,0.0034240955910131397
7,discrete_step,none,RK45,15,0.025,0.09946048727996633,141.69075345993042,106.12773695960641,0.0022227997588269823
7,traj_iteration,none,BDF,5,0,0,1598.2791257686913,2505.7550690993667,0.006216718801987455
7,discrete_step,none,BDF,5,0.1,0.3978419491198653,419.96829653531313,2505.7550690993667,0.005581954213864692
7,discrete_step,none,BDF,5,0.05,0.19892097455993266,681.4602556861937,2505.7550690993667,0.0035905283068154753
7,discrete_step,none,BDF,5,0.025,0.09946048727996633,1229.8488925918937,2505.7550690993667,0.0023642940094336052
7,traj_iteration,none,BDF,10,0,0,2423.853554442525,2505.7550690993667,0.006216718801987455
7,discrete_step,none,BDF,10,0.1,0.3978419491198653,698.6801015436649,2505.7550690993667,0.005448531046967889
7,discrete_step,none,BDF,10,0.05,0.19892097455993266,1177.1491325460374,2505.7550690993667,0.0035759412423765416
7,discrete_step,none,BDF,10,0.025,0.09946048727996633,2050.3745356835425,2505.7550690993667,0.0023642940094336052
7,traj_iteration,none,BDF,15,0,0,4565.203289180994,2505.7550690993667,0.005898000510166832
7,discrete_step,none,BDF,15,0.1,0.3978419491198653,978.3428696617484,2505.7550690993667,0.005299454851800506
7,discrete_step,none,BDF,15,0.05,0.19892097455993266,1739.4570985138416,2505.7550690993667,0.003315768905593289
7,discrete_step,none,BDF,15,0.025,0.09946048727996633,3049.333321671933,2505.7550690993667,0.0022226721398036415
8,traj_iteration,none,RK45,5,0,0,296.66022891923785,95.43915533646941,0.008159119707590996
8,discrete_step,none,RK45,5,0.1,0.40157692952193275,35.76391538977623,95.43915533646941,0.0068026838362536595
8,discrete_step,none,RK45,5,0.05,0.20078846476096637,46.218006785959005,95.43915533646941,0.0044524178850720054
8,discrete_step,none,RK45,5,0.025,0.10039423238048319,60.18039633333683,95.43915533646941,0.002917588700360626
8,traj_iteration,none,RK45,10,0,0,462.4486455731094,95.43915533646941,0.008032559604138094
8,discrete_step,none,RK45,10,0.1,0.40157692952193275,55.42979943007231,95.43915533646941,0.006563998347231144
8,discrete_step,none,RK45,10,0.05,0.20078846476096637,69.58838583901525,95.43915533646941,0.004334817981987352
8,discrete_step,none,RK45,10,0.025,0.10039423238048319,85.66132538765669,95.43915533646941,0.0027985407475734207
8,traj_iteration,none,RK45,15,0,0,636.7898327074945,95.43915533646941,0.007781439282974001
8,discrete_step,none,RK45,15,0.1,0.40157692952193275,87.22364113852382,95.43915533646941,0.006327325650897258
8,discrete_step,none,RK45,15,0.05,0.20078846476096637,109.68954441696405,95.43915533646941,0.0040994955165596265
8,discrete_step,none,RK45,15,0.025,0.10039423238048319,126.46561454609036,95.43915533646941,0.0026793702032902257
8,traj_iteration,none,BDF,5,0,0,1574.5543848872185,4014.6468430645764,0.00815921469230407
8,discrete_step,none,BDF,5,0.1,0.40157692952193275,315.4061783179641,4014.6468430645764,0.006802628838600326
8,discrete_step,none,BDF,5,0.05,0.20078846476096637,542.1165388524532,4014.6468430645764,0.004452377654582729
8,discrete_step,none,BDF,5,0.025,0.10039423238048319,974.4925718419254,4014.6468430645764,0.00291755541643326
8,traj_iteration,none,BDF,10,0,0,3061.9643919207156,4014.6468430645764,0.008032583252365078
8,discrete_step,none,BDF,10,0.1,0.40157692952193275,543.8080743215978,4014.6468430645764,0.006563930311455273
8,discrete_step,none,BDF,10,0.05,0.20078846476096637,920.1326347514987,4014.6468430645764,0.004334768662793467
8,discrete_step,none,BDF,10,0.025,0.10039423238048319,1705.6730671413243,4014.6468430645764,0.0027985194904927304
8,traj_iteration,none,BDF,15,0,0,5209.656293038279,4014.6468430645764,0.007781365772989015
8,discrete_step,none,BDF,15,0.1,0.40157692952193275,787.3046453334391,4014.6468430645764,0.006327250595212903
8,discrete_step,none,BDF,15,0.05,0.20078846476096637,1468.7843537926674,4014.6468430645764,0.004099437678590115
8,discrete_step,none,BDF,15,0.025,0.10039423238048319,2564.5828561000526,4014.6468430645764,0.0026793498800830214
9,traj_iteration,none,RK45,5,0,0,485.2940643839538,133.95256755128503,0.0054969703725037235
9,discrete_step,none,RK45,5,0.1,0.3960925707298343,82.02833103761077,133.95256755128503,0.005302586171717189
9,discrete_step,none,RK45,5,0.05,0.19804628536491714,98.80287001654506,133.95256755128503,0.003452053976558444
9,discrete_step,none,RK45,5,0.025,0.09902314268245857,122.2832112647593,133.95256755128503,0.002224444341777887
9,traj_iteration,none,RK45,10,0,0,1056.0031287819147,133.95256755128503,0.005302586171717189
9,discrete_step,none,RK45,10,0.1,0.3960925707298343,151.6378921493888,133.95256755128503,0.005108652845808273
9,discrete_step,none,RK45,10,0.05,0.19804628536491714,181.56299019232392,133.95256755128503,0.003452053976558444
9,discrete_step,none,RK45,10,0.025,0.09902314268245857,208.89041116833687,133.95256755128503,0.0021240217815575112
9,traj_iteration,none,RK45,15,0,0,1237.1147963553667,133.95256755128503,0.0054969703725037235
9,discrete_step,none,RK45,15,0.1,0.3960925707298343,176.6638362929225,133.95256755128503,0.005108652845808273
9,discrete_step,none,RK45,15,0.05,0.19804628536491714,209.8850847929716,133.95256755128503,0.003377701928137559
9,discrete_step,none,RK45,15,0.025,0.09902314268245857,236.89481669664383,133.95256755128503,0.0021240217815575112
9,traj_iteration,none,BDF,5,0,0,2761.755351036787,9873.222818035632,0.005496675429909502
9,discrete_step,none,BDF,5,0.1,0.3960925707298343,754.440942440182,9873.222818035632,0.00530228318742617
9,discrete_step,none,BDF,5,0.05,0.19804628536491714,1358.7848805487156,9873.222818035632,0.003451713250211343
9,discrete_step,none,BDF,5,0.025,0.09902314268245857,2356.188713937998,9873.222818035632,0.0022241479754773388
9,traj_iteration,none,BDF,10,0,0,4156.736664310098,9873.222818035632,0.00530228318742617
9,discrete_step,none,BDF,10,0.1,0.3960925707298343,1288.74248464033,9873.222818035632,0.00510835170596518
9,discrete_step,none,BDF,10,0.05,0.19804628536491714,2213.933119855821,9873.222818035632,0.003451713250211343
9,discrete_step,none,BDF,10,0.025,0.09902314268245857,3865.853609856218,9873.222818035632,0.002123658924345697
9,traj_iteration,none,BDF,15,0,0,9073.838662102818,9873.222818035632,0.005496675429909502
9,discrete_step,none,BDF,15,0.1,0.3960925707298343,1813.3829295299947,9873.222818035632,0.00510835170596518
9,discrete_step,none,BDF,15,0.05,0.19804628536491714,3262.3998269848526,9873.222818035632,0.0032623905634264574
9,discrete_step,none,BDF,15,0.025,0.09902314268245857,5800.812092669308,9873.222818035632,0.002123658924345697
10,traj_iteration,none,RK45,5,0,0,419.86626671999693,124.50158972665668,0.0059265908151082776
10,discrete_step,none,RK45,5,0.1,0.3993443555840207,61.65728570148349,124.50158972665668,0.005410961328317921
10,discrete_step,none,RK45,5,0.05,0.19967217779201035,75.84318861737847,124.50158972665668,0.003476933249386011
10,discrete_step,none,RK45,5,0.025,0.09983608889600518,93.89655096456409,124.50158972665668,0.0021752229451323835
10,traj_iteration,none,RK45,10,0,0,845.9399114437401,124.50158972665668,0.005797649033521805
10,discrete_step,none,RK45,10,0.1,0.3993443555840207,121.55958236008883,124.50158972665668,0.005282186273152988
10,discrete_step,none,RK45,10,0.05,0.19967217779201035,144.746645309031,124.50158972665668,0.003451077327559332
10,discrete_step,none,RK45,10,0.025,0.09983608889600518,169.39129442349076,124.50158972665668,0.002174907827773198
10,traj_iteration,none,RK45,15,0,0,1103.6057882495224,124.50158972665668,0.005797649033521805
